ps_id,d_20180709,d_20180721,d_20180802,d_20180814,d_20180826,d_20180907,d_20180919,d_20181001,d_20181013,d_20181025,d_20181106,d_20181118,d_20181130,d_20181212,d_20181224,d_20190105,d_20190117,d_20190129
6828,0.0,0.0,0.0,0.0,-4.869564,-8.846003,-11.111402,-3.8229249,-7.456021,-15.108685,-13.415204,-14.591159,-14.591159,-14.591159,-8.24623,-7.9444284,-11.341518,-7.2926793
6829,0.0,0.0,9.472659,5.1338263,5.1338263,-7.0724864,-7.3324347,-6.391688,0.60689676,0.60689676,0.60689676,0.60689676,-10.024253,2.137011,-9.037013,-4.02118,-6.943428,-12.726458
6830,0.0,0.0,-4.7920732,-9.66403,-17.504534,-19.513172,-25.144499,-16.078108,-18.32829,-19.748407,-16.72519,-25.462965,-25.462965,-25.462965,-13.929199,-16.877254,-24.44629,-18.11432
6831,0.0,0.0,0.0,0.0,-3.2000153,-7.2882347,-13.046035,-4.9234614,-8.390504,-7.318972,-12.991768,-20.765877,-20.765877,-20.765877,-11.486072,-15.1527195,-23.131575,-21.895163
6832,0.0,0.0,0.0,0.0,-2.8198156,-6.946429,-12.705611,-4.288163,-7.5939755,-7.5939755,-7.5939755,-7.5939755,-7.5939755,-7.5939755,2.0059423,-1.6205759,-10.015398,-8.850393
6833,0.0,0.0,0.0,0.0,-8.596091,-11.346127,-13.511981,-0.57935977,-5.416806,-5.416806,-5.416806,-5.416806,-5.416806,-5.416806,3.19624,0.85776305,-11.246246,-7.4793377
6834,0.0,0.0,-8.522917,-6.917672,-6.917672,-10.315354,-15.020906,-4.9614763,-9.264907,-9.264907,-9.264907,-9.264907,-21.825277,-11.137338,1.5440319,-0.32453957,-2.6320574,-2.6320574
6835,0.0,0.0,-12.15102,-9.898254,2.0045066,-0.07927892,-1.6758257,-13.002881,-14.214445,-14.214445,-14.214445,-14.214445,-14.214445,-14.214445,-4.6007657,-13.129103,-14.653236,-14.653236
6836,0.0,-10.100497,3.5934536,8.738904,8.738904,5.128944,4.6892085,13.704746,9.514482,1.6235827,4.652992,-4.4920797,-16.747402,-6.681653,0.27525818,-8.515589,-11.707653,-15.363565
6837,0.0,-10.996787,-22.312117,-19.431198,-30.585495,-34.174816,-38.123257,-28.725239,-28.90612,-28.90612,-28.90612,-28.90612,-28.90612,-28.90612,-41.280888,-52.499737,-56.86634,-66.01104
6838,0.0,0.0,0.0,0.0,0.0,-0.8968976,-7.6199307,0.97221583,0.7245864,12.653409,20.807922,9.772477,9.772477,9.772477,20.129616,10.760375,6.9574947,-2.3872156
6839,0.0,-4.445749,-1.0436381,-1.0436381,-3.6526425,-7.009515,-8.145364,-6.2012157,-1.4369797,8.36224,2.275255,-11.322041,-7.322924,-16.19384,-9.947242,-8.863795,-8.863795,-8.863795
6840,0.0,11.706323,11.615385,17.148026,23.439722,20.11848,26.3718,26.3718,26.3718,26.3718,26.3718,26.3718,17.61922,30.484877,18.546505,9.718442,23.526606,23.526606
6841,0.0,7.433238,-3.5767653,-10.522064,-2.291124,-15.064608,-26.712997,-18.868137,-18.868137,-18.868137,-18.868137,-18.868137,-30.097511,-33.985897,-39.877598,-35.325638,-35.325638,-35.325638
6842,0.0,-1.6174837,-6.077,-3.4909625,-10.89432,-15.99592,-16.891975,-13.364161,-13.364161,-13.364161,-13.364161,-13.364161,-24.759644,-10.88369,-0.4048659,-8.834749,-20.077415,-20.077415
6843,0.0,0.0,-5.3926907,-6.017419,-6.017419,-11.167826,-10.834296,-18.185585,-18.185585,-17.98157,-9.16804,-4.4719367,-6.6138883,2.643435,3.3605647,12.806065,16.426157,21.565996
6844,0.0,8.889792,-3.0090873,-16.607725,-12.26023,-25.384775,-25.525312,-14.341817,-16.211433,-8.371959,-19.764336,-7.000309,-7.000309,-7.000309,-13.773864,-22.173437,-12.390281,-12.390281
6845,0.0,1.6372967,0.034770705,0.034770705,-10.433468,-6.524426,-4.8647957,-4.8647957,-4.8647957,-4.8647957,-4.8647957,-4.8647957,-12.907171,-8.054939,0.8645699,-9.506831,-9.34509,-21.537144
6846,0.0,5.6089187,-0.2045665,1.551492,9.201111,0.6138002,-0.9737179,6.4173694,6.4173694,4.923699,0.92487895,-6.474574,-6.474574,-6.474574,-9.882208,-10.801987,-13.510178,-13.510178
6847,0.0,0.0,0.0,0.0,10.108584,8.501968,7.843833,7.843833,7.843833,-5.6305013,-2.6001813,-12.379149,-9.455428,-6.384686,-18.6383,-29.32915,-37.82308,-37.82308
6848,0.0,0.0,10.101839,11.355565,-1.2583658,8.2783575,10.484577,20.169441,20.169441,25.095509,28.65344,31.855997,31.855997,31.855997,32.034813,25.89561,19.18674,19.18674
6849,0.0,-8.774376,3.3630388,3.3630388,15.216559,15.27268,15.27268,15.27268,15.27268,24.849617,34.40733,21.750618,18.47463,22.255886,15.742824,24.681438,21.145416,17.780172
6850,0.0,-10.420505,-1.0193146,-1.0193146,-1.0193146,-2.6966765,-3.6334715,-4.4885607,1.1907988,1.1907988,1.1907988,1.1907988,-1.2001498,2.536005,-1.4651409,9.329553,5.1039195,0.12353784
6851,0.0,-6.971644,2.5859017,2.5859017,13.946671,13.354607,12.671352,13.033431,16.959524,29.777977,38.517452,26.66567,22.971611,24.161589,19.695698,5.930005,-1.0301855,-5.0637145
6852,0.0,-7.361973,2.6012375,2.6012375,14.248986,12.931032,13.061855,13.306682,17.203789,29.739523,38.751698,27.031301,23.471838,24.138794,19.965822,6.3959465,-0.2767424,-4.5877852
6853,0.0,-10.263813,-4.126433,-4.126433,-15.198457,-19.248621,-16.387386,-21.404135,-16.193254,-22.493382,-25.7883,-16.910563,-16.910563,-16.910563,-27.324764,-40.55711,-56.257225,-45.201054
6854,0.0,11.26875,24.320625,31.748066,31.748066,22.030445,23.167065,28.470837,28.448454,20.630722,26.323538,35.171185,33.840374,34.841656,51.423664,54.803654,57.86761,49.47361
6855,0.0,8.493766,9.832269,15.238386,15.568493,12.155582,19.506868,7.1456785,7.1456785,-6.1170926,-1.2955431,6.893,8.158948,-4.769435,-0.48080522,12.055017,12.055017,12.055017
6856,0.0,0.0,0.0,0.0,-7.341332,-9.288899,-16.065502,-17.770863,-25.783798,-25.783798,-25.783798,-25.783798,-25.783798,-25.783798,-29.990427,-35.258926,-22.470837,-23.050766
6857,0.0,-7.3428173,-20.899546,-24.400434,-32.56332,-30.363728,-36.654083,-24.42045,-26.584715,-33.66836,-30.944843,-36.62958,-36.62958,-36.62958,-46.602795,-56.937595,-46.238148,-46.238148
6858,0.0,-8.449592,4.000639,-1.839199,-7.3982387,-6.47601,-10.498903,2.2858846,1.3803712,-6.5243793,-6.101374,-9.35774,-9.35774,-9.35774,-20.758463,-31.603855,-21.820663,-21.820663
6859,0.0,0.0,0.0,0.0,-7.6870847,-3.7756937,-10.268079,-10.268079,-10.268079,-8.696898,-6.082478,-11.846325,-11.846325,-11.846325,-3.2160373,-16.05126,-16.05126,-16.05126
6860,0.0,-9.069549,-19.840431,-25.062399,-27.906563,-25.183746,-25.73276,-17.403965,-30.2016,-30.2016,-30.2016,-30.2016,-39.160347,-25.730217,-35.57031,-42.264317,-32.357456,-32.357456
6861,0.0,-7.2871103,-19.322178,-26.244812,-32.753147,-29.475723,-43.243053,-52.72584,-49.858196,-49.858196,-49.858196,-49.858196,-63.122646,-76.590836,-78.67131,-67.17052,-67.17052,-67.17052
6862,0.0,0.0,0.0,0.0,-9.969397,-2.716306,-14.539943,-8.204203,-8.204203,-8.617018,-21.392666,-14.489904,-6.3817883,-5.669784,-5.669784,-5.669784,-5.669784,-5.669784
6863,0.0,0.0,-2.8591664,-3.2531216,-12.389165,-15.37251,-20.429312,-12.30055,-15.085381,-14.01521,-10.865692,-22.824831,-22.824831,-22.824831,-13.119432,-15.791928,-23.768215,-17.697313
6864,0.0,0.0,-6.8379874,-11.198844,-19.71348,-20.828915,-25.196346,-16.37098,-19.705736,-20.866188,-19.206568,-26.47741,-26.47741,-26.47741,-15.894063,-17.651344,-24.830416,-18.089376
6865,0.0,0.0,-6.7057366,-11.508429,-19.638933,-20.9257,-25.439238,-16.460901,-19.744785,-21.070303,-19.269512,-26.550596,-26.550596,-26.550596,-16.447136,-18.468668,-25.780193,-18.736315
6866,0.0,0.0,-6.4134645,-11.551888,-19.346558,-20.790422,-25.268421,-16.360243,-19.541237,-20.6897,-18.946293,-26.206991,-26.206991,-26.206991,-16.567923,-18.780107,-26.275908,-18.971016
6867,0.0,0.0,-6.547569,-11.805212,-18.72974,-20.57175,-23.130772,-14.5397625,-18.49693,-17.267488,-17.113142,-24.76822,-24.76822,-24.76822,-12.233579,-13.944264,-24.020376,-17.745087
6868,0.0,0.0,0.0,0.0,-8.944967,-11.43715,-17.111113,-5.679889,-9.875849,3.2699397,-5.3342533,-19.614305,-19.614305,-19.614305,-14.029896,-17.01475,-14.910438,-14.910438
6869,0.0,0.0,-10.14701,-13.582559,-0.5666703,-3.2104416,-3.2104416,-3.2104416,-3.2104416,-3.2104416,-3.2104416,-3.2104416,6.7897277,4.5622816,5.322568,10.282936,1.8412144,1.2099633
6870,0.0,0.0,-9.170612,-7.3501124,-7.3501124,-10.382586,-15.752219,-7.055334,-10.25347,-14.97057,-13.739534,-23.98838,-37.10063,-23.854387,-17.724474,-19.302593,-20.667559,-20.667559
6871,0.0,0.0,-8.439442,-7.1949773,-7.1949773,-10.234331,-16.023315,-7.301331,-10.890537,-15.879252,-14.308799,-24.667318,-37.461876,-24.14669,-17.217707,-18.584482,-20.303078,-13.841876
6872,0.0,-9.733413,-0.17983651,-0.17983651,-0.17983651,-5.205707,-10.984598,2.4098918,0.14004955,10.476594,16.805807,4.350893,-1.7532752,9.521185,18.459883,13.747204,7.5194435,7.5194435
6873,0.0,-10.127495,-0.50952804,-0.50952804,-0.50952804,-2.9034195,-4.7668447,6.9395323,2.4513555,13.83914,12.861802,16.260393,16.260393,16.260393,26.36,15.093353,10.6530075,15.03672
6874,0.0,0.0,0.0,0.0,0.0,-2.5817533,-4.5794306,8.004499,3.7820005,16.034271,13.187567,15.811435,15.811435,15.811435,27.286219,18.407354,18.407354,18.407354
6875,0.0,0.0,-13.372701,-12.21632,-12.21632,-14.172875,-16.924372,-16.924372,-16.924372,-16.924372,-16.924372,-16.924372,-29.738579,-20.291445,-7.8307905,-19.073938,-22.650059,-21.829157
6876,0.0,-8.546167,3.9570582,6.3162274,19.736973,18.801666,14.691772,19.99963,17.286911,17.286911,17.286911,17.286911,17.286911,17.286911,27.05657,40.843716,36.866287,42.725094
6877,0.0,-7.299338,3.90545,3.90545,3.90545,-0.09813529,-3.2914681,9.791327,7.493961,7.493961,7.493961,7.493961,18.77753,5.01331,15.627403,4.801854,5.0090485,-2.152262
6878,0.0,-7.3525457,3.6020417,6.449191,6.449191,3.008447,-1.255819,11.797524,8.999742,8.999742,8.999742,8.999742,8.999742,8.999742,20.079187,9.316981,10.873377,2.3952558
6879,0.0,-10.656722,-27.820744,-28.467724,-19.52423,-26.63476,-31.984133,-21.120972,-26.452368,-20.807102,-33.698803,-27.615479,-27.615479,-27.615479,-41.286957,-27.614573,-34.69024,-21.777613
6880,0.0,-11.181026,-0.6201688,-1.3439893,7.10959,0.16493449,-5.7400703,5.662673,0.44923043,6.6081448,-5.827267,-1.1017357,-1.1017357,-1.1017357,13.015724,-0.38309774,-5.992946,6.3395166
6881,0.0,0.0,-10.992295,2.214121,8.799708,6.119823,15.774528,18.282904,14.498653,14.498653,14.498653,14.498653,14.498653,14.498653,25.429787,14.694251,18.51124,26.8635
6882,0.0,-10.76729,-24.365255,-20.027294,-32.8606,-38.65162,-38.65162,-36.310287,-31.86239,-24.45412,-26.006502,-38.161564,-37.169823,-25.219114,-27.558224,-37.230877,-48.346188,-48.346188
6883,0.0,-5.1982913,-14.035266,-17.781822,-7.515967,-1.7022532,-1.8297362,10.653543,13.5580225,13.5580225,13.5580225,13.5580225,13.5580225,13.5580225,13.238674,24.456356,35.91088,22.732075
6884,0.0,12.880138,-0.20945185,5.274757,9.646971,8.040389,11.633012,18.834345,24.087,24.087,24.087,24.087,24.087,24.087,29.815298,38.38762,34.83294,34.83294
6885,0.0,0.0,0.0,0.0,11.076187,11.343444,7.409485,11.93146,13.928744,23.7648,36.439453,23.346663,19.547977,22.558628,15.444674,28.018555,25.119913,25.119913
6886,0.0,0.0,6.5839176,13.183564,6.316583,10.696216,-1.2137284,-3.6159902,-3.8540788,-3.8540788,-3.8540788,-3.8540788,-3.8540788,-3.8540788,-4.214769,5.764219,-4.3977685,-4.2618647
6887,0.0,-5.302576,-7.452366,4.4079704,7.134263,14.223434,24.601225,19.502882,27.79826,39.768433,31.572186,37.79546,43.952614,29.83091,32.635063,41.73607,47.094555,43.201485
6888,0.0,0.0,-12.680264,0.866764,-7.1067166,-1.3556128,-12.717725,-12.717725,-12.717725,-12.717725,-12.717725,-12.717725,-8.066664,1.0679063,1.0679063,1.0679063,7.794327,0.11738614
6889,0.0,-9.833202,2.112825,2.112825,15.686047,15.270327,9.390379,9.006109,17.405401,17.405401,17.405401,17.405401,12.652876,15.662465,15.403968,26.580544,19.771492,19.771492
6890,0.0,-12.015994,-0.96779233,5.582181,12.791043,17.770952,16.178904,13.832295,21.024199,21.024199,21.024199,21.024199,21.159449,22.361393,19.888092,33.7839,33.7839,33.7839
6891,0.0,-8.626238,1.0258461,1.0258461,15.981943,10.447246,11.906501,12.338305,19.364616,19.364616,19.364616,19.364616,22.226028,25.257372,16.882774,9.406167,22.439861,20.409256
6892,0.0,-10.749644,-0.7514393,-0.7514393,11.086219,10.233517,8.40277,8.936203,15.706974,25.73857,33.714184,23.14401,20.3356,24.423656,17.337708,29.801416,26.445343,24.608257
6893,0.0,-11.122389,1.3057375,1.3057375,13.1035795,12.062395,10.30248,9.996391,17.136585,28.302145,37.430298,25.373486,22.257027,26.349607,20.60746,31.933311,26.53094,24.042564
6894,0.0,-7.604938,5.5371284,5.5371284,18.48212,19.647963,16.94701,16.963278,23.216583,23.216583,23.216583,23.216583,18.311808,20.809668,11.770759,23.301258,20.198528,15.132645
6895,0.0,-2.6359475,8.014074,-3.887754,-3.887754,6.2604213,1.095153,-0.607132,-1.90987,8.637743,8.56584,-2.4617622,-2.4617622,-2.4617622,8.793602,6.6014266,-4.547752,-4.547752
6896,0.0,12.563177,22.413183,21.970673,30.361708,28.642076,41.6711,47.04676,35.256145,45.05683,51.478527,64.272934,61.0383,68.437546,59.9192,67.06311,58.140453,58.140453
6897,0.0,-2.1898715,3.0649388,2.4528341,-11.009557,-9.545819,-14.273444,-13.154417,-17.713463,-17.713463,-17.713463,-17.713463,-31.309355,-21.076303,-8.179095,-8.917774,-8.778498,-8.778498
6898,0.0,-12.804223,-3.035351,2.7139678,-6.024964,-10.364442,1.7516482,7.4041085,-5.5868745,3.2005603,13.192821,7.3884416,10.6370735,22.4013,31.988312,29.060944,39.940796,51.816814
6899,0.0,-11.675212,1.9565094,1.9565094,-10.8326645,0.27376774,-9.237958,-9.006099,-9.006099,-9.006099,-9.006099,-9.006099,-12.628988,-17.183918,-18.826113,-22.032085,-20.882713,-34.887207
6900,0.0,-12.258233,0.7006468,-0.4880328,-10.70649,-7.4759827,6.124889,-7.4708405,-7.4708405,-12.248166,-2.5727823,-10.9945345,-1.904626,-9.921237,-9.921237,-9.921237,-18.404287,-14.071434
6901,0.0,13.184913,22.09528,21.15948,12.651779,11.103142,5.783936,18.47187,24.823503,24.823503,24.823503,24.823503,24.823503,24.823503,37.568146,40.648613,43.691463,56.325905
6902,0.0,0.0,0.0,0.0,-7.0127144,-9.40213,-16.058891,-8.0381365,-14.413838,-14.413838,-14.413838,-14.413838,-12.095653,-20.481712,-10.628882,-4.386675,8.904317,20.390356
6903,0.0,-10.195817,-23.299534,-26.879164,-36.52041,-32.028587,-40.751873,-53.19614,-54.81597,-57.449905,-56.468506,-69.473366,-78.58641,-64.76333,-78.02481,-89.62478,-76.056496,-76.056496
6904,0.0,-10.273767,-23.137774,-29.8941,-37.62162,-34.421227,-41.762047,-27.412863,-31.02399,-40.690193,-41.6285,-42.29253,-30.101677,-43.17061,-53.040783,-61.635777,-53.57381,-53.57381
6905,0.0,0.0,0.0,0.0,-8.662849,-6.2689543,-16.109232,-16.109232,-16.109232,-24.993902,-15.812896,-6.27667,-6.27667,-6.27667,-6.974822,-15.88107,-13.794529,-25.78183
6906,0.0,0.0,0.0,0.0,-8.965932,-0.9967437,-3.1063654,2.266301,0.047818277,-1.3723718,-0.77059215,-6.8314962,-6.8314962,-6.8314962,1.1151032,2.4119468,-11.352019,-5.751539
6907,0.0,0.0,7.379166,4.2355967,-6.6140785,-8.932288,-9.515843,-5.7909346,-6.5690284,-5.901368,-2.9775488,-12.417303,-2.3364153,-15.090041,-7.7887135,-7.1778417,-20.084513,-20.084513
6908,0.0,12.213944,1.6751233,1.6751233,-8.134315,-12.130108,-14.187355,-13.381445,-8.960226,-10.326373,-6.2607574,-17.344057,-9.462098,-21.515423,-19.053343,-17.509474,-11.365757,-9.465671
6909,0.0,11.374983,8.501683,4.973978,-3.1341383,-6.0762315,-8.704946,-12.171058,-6.3709884,-11.501534,-20.416275,-14.475872,-14.475872,-14.475872,-7.4457436,-6.9296403,6.359631,8.957667
6910,0.0,0.0,-5.607841,-9.96743,-17.549112,-19.23168,-22.513346,-13.987894,-17.54532,-17.401781,-16.529686,-24.298409,-24.298409,-24.298409,-13.742939,-14.727575,-23.449802,-17.070774
6911,0.0,0.0,-5.6816053,-10.035147,-17.857506,-19.441952,-22.63315,-13.4662075,-17.459312,-17.509333,-16.393793,-24.16257,-24.16257,-24.16257,-14.049785,-14.375109,-23.836815,-17.418238
6912,0.0,0.0,0.0,0.0,0.0,-3.7621377,-4.4651546,6.086979,1.1236023,-3.3476493,-5.688512,-11.147695,-11.147695,-11.147695,-3.0324135,-5.7895226,-17.53689,-14.379932
6913,0.0,0.0,0.0,0.0,-9.419676,-11.63925,-16.135551,-4.0882063,-7.456173,-7.5486374,-9.715353,-20.058754,-20.058754,-20.058754,-10.13328,-16.627724,-24.621311,-23.117441
6914,0.0,11.500759,4.399984,-0.2160894,-8.79797,-13.267033,-16.154947,-11.035494,-11.864895,-11.864895,-11.864895,-11.864895,-11.864895,-11.864895,-3.66656,-6.9715004,-11.367876,-16.511765
6915,0.0,-9.914348,-19.456158,-26.924496,-15.252128,-22.863894,-32.60566,-42.804386,-49.20118,-48.863285,-61.097363,-59.483276,-71.52388,-68.04726,-68.72704,-71.492096,-62.860504,-71.43061
6916,0.0,0.0,-10.01397,-5.998543,-5.998543,-8.794681,-13.916887,-3.8688269,-10.041348,-14.499218,-10.893912,-22.67,-33.330765,-22.033579,-14.226225,-17.92889,-23.14168,-21.76426
6917,0.0,12.605752,3.0063453,9.0472555,21.031548,15.217783,14.087188,23.339603,17.241467,17.241467,17.241467,17.241467,5.9665585,18.828295,25.918394,22.625912,18.73043,16.283068
6918,0.0,0.0,4.630645,7.3032985,-3.6451602,-4.9775004,-10.631604,0.16716096,-3.089895,-3.089895,-3.089895,-3.089895,-3.089895,-3.089895,9.761005,0.5605147,-2.3205647,-10.312381
6919,0.0,-10.602969,2.6518564,2.6518564,-7.513701,-8.886604,-15.828392,-4.9009776,-11.285983,-0.50097746,5.6931353,-3.1725128,-13.813112,-5.818136,6.7208495,-2.6796947,-5.4964323,-8.1033745
6920,0.0,0.0,-11.120691,-9.422642,-9.422642,-13.268966,-16.083593,-4.1499166,-5.854809,-5.854809,-5.854809,-5.854809,5.7096996,-7.798624,4.5926995,-7.214717,-10.636673,-17.307764
6921,0.0,0.0,-10.085484,-7.340978,-17.106205,-20.173754,-25.250797,-16.58658,-17.838562,-25.430765,-17.342371,-30.62696,-17.936995,-31.391779,-17.706467,-27.934206,-30.967936,-35.85573
6922,0.0,-12.184665,-22.148914,-19.961609,-28.990635,-32.23839,-37.863045,-28.230202,-29.763456,-37.0474,-29.241865,-41.880276,-29.781805,-42.58322,-56.42496,-66.88442,-71.206535,-75.86399
6923,0.0,12.464479,3.7235913,13.665165,5.1321692,8.750241,2.9801412,-5.6339135,-13.253147,-16.825327,-21.332737,-33.40468,-44.98013,-31.96967,-32.898426,-43.13037,-32.357037,-29.962433
6924,0.0,0.0,-10.413164,-8.258778,-15.679381,-20.835539,-7.505136,5.7897816,-3.7066271,-3.7066271,-3.7066271,-3.7066271,-3.7066271,-3.7066271,-3.7066271,-3.7066271,-6.0665526,5.8249044
6925,0.0,0.0,0.0,0.0,-7.114274,-10.429308,-18.130117,-5.401973,-6.266424,-6.266424,-6.266424,-6.266424,6.875991,-1.5363445,4.4067593,-8.995147,2.3163009,2.3163009
6926,0.0,-9.586184,-16.429577,-17.281048,-22.080574,-14.39434,-25.969187,-32.69411,-39.389698,-30.156881,-23.422867,-31.394464,-24.603544,-32.3494,-38.077908,-27.16597,-38.274902,-34.51796
6927,0.0,11.485084,1.5767136,1.5767136,11.96657,6.468742,14.152209,9.025997,9.025997,20.13713,10.838459,13.148919,11.318842,11.791831,25.19012,14.464714,17.218756,17.218756
6928,0.0,-11.430104,1.8795086,-9.635905,-9.635905,-9.635905,-0.796014,-12.899982,-14.707194,-15.005095,-11.345547,-16.263634,-17.925241,-12.82037,-24.61227,-27.242277,-30.810978,-34.29085
6929,0.0,-10.09804,0.7165051,-10.833522,-10.833522,-10.366089,-5.693902,-15.272309,-15.272309,-12.191969,-20.99259,-19.796354,-19.796354,-19.796354,-13.252676,-24.574976,-19.015265,-19.015265
6930,0.0,-8.332973,-13.438988,-5.1858892,-11.477728,-11.209967,-13.530629,-4.861402,-4.861402,-12.512171,0.9476586,3.533956,7.0065856,4.4879227,-7.7165184,-11.190501,-19.863499,-11.10231
6931,0.0,0.0,0.0,0.0,0.0,3.679171,-6.494615,0.18111286,2.4602325,2.4602325,2.4602325,2.4602325,8.486972,10.965478,11.2540045,15.009416,11.152878,0.45280588
6932,0.0,-12.172543,-1.6466378,-1.6466378,11.80739,11.775845,24.40498,24.40498,24.40498,36.14117,40.530197,29.212076,31.077776,32.73369,19.415142,32.63362,33.871307,26.784065
6933,0.0,8.053906,10.035995,10.035995,10.035995,10.035995,13.94106,19.337599,19.598022,19.161472,24.269247,24.774681,29.398306,33.910885,42.998722,38.298374,45.176975,45.176975
6934,0.0,-12.928939,-0.7844761,-0.7844761,9.374505,7.1349106,5.6825314,6.108815,13.437907,13.437907,13.437907,13.437907,10.983217,16.471004,12.827512,24.636827,11.464253,13.410312
6935,0.0,-11.254289,1.1291304,1.1291304,12.949571,13.114863,11.162137,11.87951,17.51028,17.51028,17.51028,17.51028,13.492411,15.620728,16.257093,27.027159,19.433708,16.299252
6936,0.0,-11.091321,1.2923398,1.2923398,13.213514,13.650187,11.524976,12.252671,17.516129,17.516129,17.516129,17.516129,13.173265,14.889761,16.259089,26.765917,19.981009,16.4077
6937,0.0,10.896692,-3.4250154,2.223781,2.223781,-7.3346615,-2.7116032,-13.486315,-13.486315,-13.486315,-13.486315,-13.486315,-13.486315,-13.486315,-13.14022,-14.285086,-15.996558,-20.293247
6938,0.0,-5.8849506,0.3649326,-9.870245,-15.032085,-6.3267617,-6.329819,-2.251136,-11.64386,-25.098715,-14.886055,-17.10392,-8.906164,-10.5439205,1.0164086,13.467692,24.106754,21.43271
6939,0.0,-10.688383,-24.454653,-28.672518,-36.70949,-34.380833,-41.795345,-54.940414,-56.692192,-56.692192,-56.692192,-56.692192,-68.80629,-56.957912,-70.39275,-75.43508,-64.965355,-77.653595
6940,0.0,-14.422452,-3.3633566,-3.3633566,-3.6194813,-11.078029,-22.134497,-16.849644,-16.849644,-16.849644,-16.849644,-16.849644,-16.849644,-16.849644,-16.849644,-16.849644,-16.849644,-16.849644
6941,0.0,0.0,0.0,0.0,-8.377743,-10.002687,-12.1915455,-9.751048,-11.118679,-11.640072,-7.8363705,-14.94591,-5.505989,-16.793116,-11.48096,-8.42826,-17.953457,-13.627188
6942,0.0,0.0,-8.240577,-11.743051,-21.83827,-22.561123,-21.688036,-17.787579,-20.151028,-21.587437,-17.716515,-25.843689,-18.528738,-31.021358,-22.393818,-23.052835,-34.54631,-31.760843
6943,0.0,0.0,-7.9717674,-11.83603,-21.811201,-21.236155,-22.180838,-26.397564,-25.08729,-26.151169,-23.776985,-30.713634,-23.76683,-35.862236,-30.908781,-29.247166,-40.62913,-36.70527
6944,0.0,0.0,-8.37959,-12.930732,-22.669725,-22.433823,-23.831688,-31.140915,-31.333094,-32.26977,-30.117115,-37.857304,-29.245693,-42.15991,-36.797184,-34.659298,-34.659298,-34.659298
6945,0.0,0.0,0.0,0.0,0.0,-2.5266528,-5.9558506,-2.2476442,-5.949901,-7.356696,-5.7522674,-14.190229,-14.190229,-14.190229,-9.337145,-9.521728,-3.3474832,-2.2401192
6946,0.0,0.0,-5.352743,-9.275209,-17.328506,-19.030077,-22.09987,-16.15595,-18.16244,-17.099503,-14.71082,-21.950047,-21.950047,-21.950047,-11.933417,-13.869766,-21.85573,-16.122053
6947,0.0,0.0,-6.0948744,-10.467577,-18.324484,-19.635262,-22.40369,-15.911581,-18.378742,-17.787138,-15.798272,-23.481112,-23.481112,-23.481112,-13.221136,-13.818543,-22.39033,-16.923122
6948,0.0,0.0,-5.7535543,-11.542723,-17.421675,-20.604689,-25.268646,-13.993703,-16.103222,-22.959835,-18.608788,-26.109894,-15.432804,-27.720184,-18.437056,-21.387157,-30.00344,-25.399387
6949,0.0,0.0,-6.079755,-12.069606,-18.215092,-21.223509,-25.426647,-12.877803,-14.929848,-23.175117,-18.73912,-25.619087,-25.619087,-25.619087,-15.946526,-19.935747,-28.24276,-22.733198
6950,0.0,-7.874996,-19.233032,-24.221794,-33.302277,-37.613052,-40.789253,-28.265184,-33.388233,-38.41932,-41.514038,-44.34566,-39.6668,-50.400265,-44.476776,-55.814995,-65.47944,-61.73478
6951,0.0,0.0,0.0,0.0,-8.824467,-10.29082,-14.18462,-3.9029465,-8.810298,-12.799604,-13.286754,-21.153557,-21.153557,-21.153557,-10.317774,-12.693996,-22.21842,-22.523893
6952,0.0,0.0,0.0,0.0,-8.293997,-10.195075,-13.973601,-3.3851688,-8.127265,-12.275083,-12.911445,-19.954529,-19.954529,-19.954529,-8.094787,-12.237806,-21.635393,-19.758919
6953,0.0,0.0,0.0,0.0,-7.9392114,-11.332659,-13.379941,-4.452467,-6.705265,-6.705265,-6.705265,-6.705265,-12.854729,-5.0102835,5.2050614,-0.29623473,-12.860908,-9.846629
6954,0.0,0.0,0.0,0.0,0.0,-4.198331,-8.681422,3.3628933,-0.35055223,-0.35055223,-0.35055223,-0.35055223,-11.481451,0.122573696,10.27009,4.424102,-3.8215668,-4.561801
6955,0.0,0.0,-10.10634,-12.4029,1.191535,-1.198285,-3.9297242,1.0495476,-3.1919956,-3.2497506,-7.809642,-16.02012,-16.02012,-16.02012,-6.535018,-15.25222,-25.638208,-25.638208
6956,0.0,0.0,0.0,0.0,-9.388728,-9.132557,-18.459738,-5.306622,-8.937947,-8.937947,-8.937947,-8.937947,-8.937947,-8.937947,-4.138272,-1.2313017,-11.913806,-9.413642
6957,0.0,0.0,-9.746514,-8.596595,-8.596595,-15.848385,-5.908625,-0.35433152,-6.21738,-6.21738,-6.21738,-6.21738,-18.453754,-6.247466,3.3574886,-1.94643,-6.6119623,-7.4093733
6958,0.0,0.0,-8.286126,-4.2155676,-4.2155676,-4.2155676,-7.129265,1.5636886,-1.7481391,-1.7481391,-1.7481391,-1.7481391,-13.229412,-0.07797405,2.454155,-1.566063,-9.029783,-10.638156
6959,0.0,0.0,-11.767886,-7.8796453,3.6247728,2.1970296,-3.130277,8.415936,4.2692266,-5.979096,-0.024418784,-10.5682955,-24.082167,-15.540512,-5.179712,-9.608819,-14.859101,-17.312038
