ps_id,lon,lat,x_radar,y_radar,iy,ix,velocity_mm_yr,rmse_mm,psf,corr_median,valid_pair_count,first_date,last_date,displacement_first_mm,displacement_last_mm,displacement_delta_mm,corr_mean
23197,-44.16630841639395,-20.125630404926,21281.5,1877.5,673,3658,-8.596205,0.14703302,0.9191134,0.70086485,25,2018-07-09,2019-01-29,0.0,-26.098778,-26.098778,0.63743246
23198,-44.16933151232842,-20.124843106910205,21373.5,1877.5,673,3750,-14.680831,0.13060412,0.9972216,0.5049853,17,2018-07-09,2019-01-29,0.0,-20.51314,-20.51314,0.47919336
23199,-44.1708752208907,-20.12444945790231,21434.5,1877.5,673,3811,9.68256,0.12624055,0.91737074,0.5848837,20,2018-07-09,2019-01-29,0.0,-2.277443,-2.277443,0.55626285
23200,-44.17563498895773,-20.123399727214583,21605.5,1877.5,673,3982,27.943293,0.10580103,0.94594914,0.40225708,14,2018-07-09,2019-01-29,0.0,10.357337,10.357337,0.4468194
23201,-44.17708221573487,-20.123006078206686,21645.5,1877.5,673,4022,10.29349,0.12928955,0.9312328,0.4467438,17,2018-07-09,2019-01-29,0.0,-3.783128,-3.783128,0.4259288
23202,-44.17795055180115,-20.122743645534754,21672.5,1877.5,673,4049,72.98253,0.15961401,0.9005217,0.45178598,19,2018-07-09,2019-01-29,0.0,30.06542,30.06542,0.4870532
23203,-44.17807919418134,-20.122743645534754,21676.5,1877.5,673,4053,-43.500183,0.14021312,0.97962594,0.53226626,21,2018-07-09,2019-01-29,0.0,-13.646688,-13.646688,0.5293034
23204,-44.079217525005284,-20.146756235016476,18439.5,1878.5,674,816,5.6011643,0.10847109,0.90811545,0.55568695,22,2018-07-09,2019-01-29,0.0,-14.9881735,-14.9881735,0.5414657
23205,,,18450.5,1878.5,674,827,40.376152,0.102009706,0.98722315,0.7047395,24,2018-07-09,2019-01-29,0.0,20.193369,20.193369,0.6435385
23206,-44.08304463581594,-20.145837720664716,18559.5,1878.5,674,936,23.24351,0.12528405,0.9284089,0.5407163,21,2018-07-09,2019-01-29,0.0,16.354517,16.354517,0.51369846
23207,-44.083720008311936,-20.14570650432875,18589.5,1878.5,674,966,-67.13254,0.16249074,0.9023713,0.52181643,21,2018-07-09,2019-01-29,0.0,-19.466627,-19.466627,0.52531034
23208,-44.08793304626316,-20.144656773641024,18738.5,1878.5,674,1115,73.38172,0.13137487,0.9337842,0.59163034,21,2018-07-09,2019-01-29,0.0,39.417355,39.417355,0.5314585
23209,-44.09327170504105,-20.143344610281368,18910.5,1878.5,674,1287,-31.714792,0.13589223,0.9005167,0.6058731,22,2018-07-09,2019-01-29,0.0,-30.977346,-30.977346,0.5713878
23210,-44.09507269836371,-20.14295096127347,18973.5,1878.5,674,1350,-9.821469,0.113655254,1.0003257,0.6808497,25,2018-07-09,2019-01-29,0.0,-1.69739,-1.69739,0.639688
23211,-44.09947869988522,-20.141901230585745,19103.5,1878.5,674,1480,62.152122,0.10456665,0.9384957,0.40210876,14,2018-07-09,2019-01-29,0.0,50.76261,50.76261,0.4028254
23212,,,19173.5,1878.5,674,1550,46.06424,0.14593934,0.92369306,0.4551306,19,2018-07-09,2019-01-29,0.0,12.826484,12.826484,0.49557778
23213,-44.105074643423485,-20.140589067226088,19299.5,1878.5,674,1676,57.22282,0.1078102,1.0814896,0.7201615,26,2018-07-09,2019-01-29,0.0,52.708294,52.708294,0.70698845
23214,-44.112342937904224,-20.13875203852257,19511.5,1878.5,674,1888,-19.07853,0.16335668,1.0167203,0.69076276,23,2018-07-09,2019-01-29,0.0,-5.278965,-5.278965,0.6275376
23215,-44.12028660488096,-20.13691500981905,19789.5,1878.5,674,2166,-7.9403467,0.026982123,0.9248207,0.88913226,26,2018-07-09,2019-01-29,0.0,-6.7606096,-6.7606096,0.8446226
23216,-44.12031876547601,-20.13691500981905,19790.5,1878.5,674,2167,-7.275058,0.024790568,0.94507957,0.9114762,26,2018-07-09,2019-01-29,0.0,-6.5526457,-6.5526457,0.8449658
23217,-44.1204474078562,-20.136783793483083,19794.5,1878.5,674,2171,-25.990538,0.04749034,0.9228776,0.85246944,27,2018-07-09,2019-01-29,0.0,-15.636477,-15.636477,0.7956486
23218,-44.1366241871651,-20.132978519740078,20326.5,1878.5,674,2703,86.537254,0.176518,1.0076557,0.43492538,17,2018-07-09,2019-01-29,0.0,41.13406,41.13406,0.43669027
23219,-44.141576918802414,-20.13166635638042,20494.5,1878.5,674,2871,-11.798482,0.146637,1.086242,0.48501396,22,2018-07-09,2019-01-29,0.0,-7.017067,-7.017067,0.4711534
23220,,,20579.5,1878.5,674,2956,-68.556046,0.13050908,0.92763776,0.48763683,16,2018-07-09,2019-01-29,0.0,-37.30865,-37.30865,0.46905354
23221,-44.145050263067546,-20.130879058364627,20603.5,1878.5,674,2980,-106.584816,0.16768895,0.96437925,0.53558105,19,2018-07-09,2019-01-29,0.0,-61.22309,-61.22309,0.5044137
23222,-44.15235071814333,-20.129173245997073,20837.5,1878.5,674,3214,10.179008,0.13425288,0.91521966,0.48983783,19,2018-07-09,2019-01-29,0.0,8.786404,8.786404,0.49316964
23223,-44.157239128590554,-20.127992298973382,20992.5,1878.5,674,3369,56.15,0.059610702,0.9445578,0.99803954,28,2018-07-09,2019-01-29,0.0,17.718555,17.718555,0.936071
23224,,,21013.5,1878.5,674,3390,27.1064,0.14224339,1.055365,0.53499997,20,2018-07-09,2019-01-29,0.0,15.162974,15.162974,0.5353525
23225,-44.15849339179741,-20.127598649965485,21027.5,1878.5,674,3404,-19.531502,0.14208646,0.92276156,0.5106996,20,2018-07-09,2019-01-29,0.0,-15.141981,-15.141981,0.5015101
23226,-44.15945820964883,-20.127336217293553,21060.5,1878.5,674,3437,30.142405,0.0511644,1.0227838,0.8845234,28,2018-07-09,2019-01-29,0.0,2.2706356,2.2706356,0.8646348
23227,-44.16716067216271,-20.125499188590034,21309.5,1878.5,674,3686,43.11381,0.05676535,0.98403233,0.550619,23,2018-07-09,2019-01-29,0.0,16.711563,16.711563,0.5623132
23228,-44.173673192659834,-20.123924592558446,21540.5,1878.5,674,3917,0.17657647,0.15129766,0.9109088,0.5301595,23,2018-07-09,2019-01-29,0.0,16.210546,16.210546,0.5408544
23229,-44.064134205928,-20.15056150875948,17903.5,1879.5,675,280,54.722565,0.16069195,0.97053754,0.4553339,18,2018-07-09,2019-01-29,0.0,25.636703,25.636703,0.4121533
23230,-44.070148237201884,-20.149118129063858,18125.5,1879.5,675,502,-3.8463953,0.120527074,0.96257937,0.45300674,15,2018-07-09,2019-01-29,0.0,-5.124273,-5.124273,0.45136625
23231,,,18127.5,1879.5,675,504,10.87452,0.09426732,0.9449764,0.46453768,18,2018-07-09,2019-01-29,0.0,7.611919,7.611919,0.45499483
23232,-44.08732199495726,-20.144919206312956,18718.5,1879.5,675,1095,7.3504934,0.16194122,1.0450416,0.41578424,14,2018-07-09,2019-01-29,0.0,-0.7382966,-0.7382966,0.43747875
23233,-44.09102046338772,-20.14413190829716,18830.5,1879.5,675,1207,24.071993,0.08794706,0.9036345,0.44839537,18,2018-07-09,2019-01-29,0.0,3.1980596,3.1980596,0.4309888
23234,-44.09430084408257,-20.143344610281368,18944.5,1879.5,675,1321,3.2651777,0.1447458,1.1364964,0.42747045,17,2018-07-09,2019-01-29,0.0,1.0296136,1.0296136,0.45980868
23235,-44.09915709393474,-20.142163663257676,19093.5,1879.5,675,1470,35.356453,0.13030738,0.90391046,0.51705116,19,2018-07-09,2019-01-29,0.0,25.941162,25.941162,0.508568
23236,,,19172.5,1879.5,675,1549,24.810406,0.1444983,0.90270567,0.564329,19,2018-07-09,2019-01-29,0.0,23.694956,23.694956,0.52411884
23237,-44.103273650100824,-20.14111393256995,19230.5,1879.5,675,1607,-73.12058,0.10021797,0.98498,0.46259758,15,2018-07-09,2019-01-29,0.0,-45.990738,-45.990738,0.44511113
23238,-44.108129899953,-20.13993298554626,19380.5,1879.5,675,1757,-16.90138,0.066050254,0.90000826,0.5002327,18,2018-07-09,2019-01-29,0.0,-20.804188,-20.804188,0.45698568
23239,-44.112600222664604,-20.138883254858534,19517.5,1879.5,675,1894,58.767246,0.19411449,0.95015633,0.53586304,24,2018-07-09,2019-01-29,0.0,32.56625,32.56625,0.5451049
23240,-44.112953989210126,-20.13875203852257,19529.5,1879.5,675,1906,-8.4355545,0.1433073,0.9132874,0.4408782,16,2018-07-09,2019-01-29,0.0,-12.056391,-12.056391,0.40801215
23241,-44.11925746583944,-20.137308658826946,19748.5,1879.5,675,2125,152.83406,0.1798249,0.9064163,0.62128115,24,2018-07-09,2019-01-29,0.0,74.51302,74.51302,0.60330474
23242,-44.12028660488096,-20.137046226155014,19788.5,1879.5,675,2165,-25.762697,0.034730922,0.9628183,0.9287468,26,2018-07-09,2019-01-29,0.0,-18.626793,-18.626793,0.88495743
23243,-44.12031876547601,-20.137046226155014,19789.5,1879.5,675,2166,-23.258327,0.0180273,1.069855,0.97015,26,2018-07-09,2019-01-29,0.0,-14.160472,-14.160472,0.9038051
23244,-44.120350926071055,-20.137046226155014,19790.5,1879.5,675,2167,-23.362135,0.019050747,1.0296952,0.99260676,26,2018-07-09,2019-01-29,0.0,-13.923042,-13.923042,0.91629696
23245,-44.12440316104704,-20.13599649546729,19911.5,1879.5,675,2288,-49.306,0.11999646,0.9561111,0.4351424,15,2018-07-09,2019-01-29,0.0,-30.381231,-30.381231,0.40617928
23246,-44.14357087569536,-20.13140392370849,20548.5,1879.5,675,2925,-52.572685,0.15383127,0.93572444,0.51601696,19,2018-07-09,2019-01-29,0.0,-28.827145,-28.827145,0.4879106
23247,-44.145854277943734,-20.130879058364627,20633.5,1879.5,675,3010,82.591446,0.13534357,0.9175462,0.47175962,17,2018-07-09,2019-01-29,0.0,37.528385,37.528385,0.43233576
23248,-44.151289418506764,-20.129501286836987,20800.5,1879.5,675,3177,25.978142,0.10969852,1.0279584,0.5811601,20,2018-07-09,2019-01-29,0.0,10.720529,10.720529,0.53781486
23249,-44.152833127069044,-20.129173245997073,20853.5,1879.5,675,3230,44.637577,0.12717614,0.90545976,0.61750555,17,2018-07-09,2019-01-29,0.0,12.344556,12.344556,0.5213559
23250,-44.15793058138408,-20.127861082637416,21008.5,1879.5,675,3385,55.853226,0.07767982,0.91257894,0.5109409,19,2018-07-09,2019-01-29,0.0,35.787006,35.787006,0.50413686
23251,-44.158139625251884,-20.127861082637416,21014.5,1879.5,675,3391,77.127846,0.18120395,0.99176055,0.5199934,21,2018-07-09,2019-01-29,0.0,40.430187,40.430187,0.5006003
23252,-44.15830042822712,-20.127861082637416,21019.5,1879.5,675,3396,-58.974983,0.17070675,0.9680786,0.51128465,16,2018-07-09,2019-01-29,0.0,-24.614931,-24.614931,0.4952452
23253,-44.15977981559931,-20.12746743362952,21069.5,1879.5,675,3446,52.85233,0.046247505,1.0217043,0.95487434,28,2018-07-09,2019-01-29,0.0,16.431875,16.431875,0.9267267
23254,-44.16042302750026,-20.127336217293553,21088.5,1879.5,675,3465,-40.618633,0.1403458,0.90647316,0.49360788,20,2018-07-09,2019-01-29,0.0,-15.929912,-15.929912,0.4774687
23255,-44.163269240161966,-20.12654891927776,21168.5,1879.5,675,3545,27.550758,0.17790213,1.0823771,0.49749252,19,2018-07-09,2019-01-29,0.0,4.394007,4.394007,0.5014
23256,-44.16363908700501,-20.12654891927776,21178.5,1879.5,675,3555,8.756499,0.09670596,1.0731435,0.7076361,24,2018-07-09,2019-01-29,0.0,-3.4007826,-3.4007826,0.66650635
23257,-44.17775758823087,-20.12313729454265,21662.5,1879.5,675,4039,-12.566111,0.123257026,0.9035521,0.5213346,18,2018-07-09,2019-01-29,0.0,-16.806389,-16.806389,0.48481965
23258,-44.178175675966486,-20.123006078206686,21677.5,1879.5,675,4054,42.30815,0.16680686,0.9127433,0.5694839,22,2018-07-09,2019-01-29,0.0,30.984173,30.984173,0.5540261
23259,-44.067285944242656,-20.149905427079652,18020.5,1880.5,676,397,-40.418064,0.092195526,1.0211774,0.49223888,23,2018-07-09,2019-01-29,0.0,-9.407122,-9.407122,0.49032477
23260,-44.105846497704626,-20.140589067226088,19319.5,1880.5,676,1696,-6.1617074,0.18463552,0.94758934,0.6087446,23,2018-07-09,2019-01-29,0.0,-24.574718,-24.574718,0.56513214
23261,-44.122151919393716,-20.136652577147117,19841.5,1880.5,676,2218,21.49618,0.041429568,1.1558567,0.91929466,28,2018-07-09,2019-01-29,0.0,4.908114,4.908114,0.8981791
23262,-44.122666488914476,-20.13652136081115,19859.5,1880.5,676,2236,5.311384,0.06428698,0.91489744,0.74320936,26,2018-07-09,2019-01-29,0.0,-1.6111385,-1.6111385,0.72177225
23263,-44.12453180342723,-20.136127711803255,19914.5,1880.5,676,2291,2.7609756,0.088985935,0.97672844,0.46408868,19,2018-07-09,2019-01-29,0.0,-1.5430161,-1.5430161,0.49155045
23264,-44.12466044580742,-20.136127711803255,19919.5,1880.5,676,2296,-15.593946,0.098480135,1.0089213,0.6780809,26,2018-07-09,2019-01-29,0.0,-20.241285,-20.241285,0.66688526
23265,-44.12610767258456,-20.135734062795358,19970.5,1880.5,676,2347,-21.343884,0.11729764,0.91027915,0.44011527,15,2018-07-09,2019-01-29,0.0,-20.359524,-20.359524,0.42131048
23266,-44.133922697181106,-20.133897034091838,20223.5,1880.5,676,2600,7.281412,0.14078249,1.0679517,0.43376753,17,2018-07-09,2019-01-29,0.0,-3.7796664,-3.7796664,0.43024418
23267,-44.14807335900201,-20.130354193020764,20700.5,1880.5,676,3077,25.559896,0.13900773,0.9079866,0.47017828,18,2018-07-09,2019-01-29,0.0,10.534545,10.534545,0.45947203
23268,,,20990.5,1880.5,676,3367,61.1948,0.042864807,0.9088234,1.0,28,2018-07-09,2019-01-29,0.0,26.472403,26.472403,0.9198058
23269,-44.15781801930141,-20.127992298973382,21004.5,1880.5,676,3381,-95.99327,0.10652917,0.92100334,0.57676405,21,2018-07-09,2019-01-29,0.0,-45.7199,-45.7199,0.53226084
23270,-44.1598441367894,-20.127598649965485,21070.5,1880.5,676,3447,7.865839,0.050536282,0.9345174,0.8702672,28,2018-07-09,2019-01-29,0.0,-10.009875,-10.009875,0.8297643
23271,,,21074.5,1880.5,676,3451,65.108604,0.03663868,1.1349951,0.99126,28,2018-07-09,2019-01-29,0.0,24.5918,24.5918,0.9424389
23272,-44.15997277916959,-20.12746743362952,21075.5,1880.5,676,3452,66.55587,0.038710345,1.0054643,0.9874077,28,2018-07-09,2019-01-29,0.0,24.780361,24.780361,0.9431497
23273,-44.06349099402705,-20.150955157767378,17882.5,1881.5,677,259,-160.38544,0.13910325,0.9125679,0.5183259,20,2018-07-09,2019-01-29,0.0,-87.83026,-87.83026,0.4838152
23274,-44.073911026822444,-20.14846204738403,18255.5,1881.5,677,632,37.458317,0.13030851,1.0179348,0.47853363,17,2018-07-09,2019-01-29,0.0,23.956856,23.956856,0.46178356
23275,-44.07497232645901,-20.148199614712098,18292.5,1881.5,677,669,85.54294,0.10678434,0.9831812,0.4102152,16,2018-07-09,2019-01-29,0.0,41.25044,41.25044,0.44446567
23276,-44.08638933770088,-20.14544407165682,18678.5,1881.5,677,1055,118.58374,0.18489552,0.9902583,0.5279317,22,2018-07-09,2019-01-29,0.0,47.47524,47.47524,0.54892385
23277,-44.09748474299227,-20.142819744937505,19044.5,1881.5,677,1421,9.636543,0.14441702,0.92214215,0.5588683,21,2018-07-09,2019-01-29,0.0,3.5648868,3.5648868,0.56896955
23278,-44.098610363818935,-20.142557312265573,19075.5,1881.5,677,1452,13.308184,0.20001882,0.957119,0.43495697,16,2018-07-09,2019-01-29,0.0,13.854171,13.854171,0.42770237
23279,-44.101183211422736,-20.141901230585745,19151.5,1881.5,677,1528,-94.73859,0.11355808,0.9557812,0.58631337,17,2018-07-09,2019-01-29,0.0,-49.669865,-49.669865,0.48566183
23280,-44.101311853802926,-20.141901230585745,19155.5,1881.5,677,1532,-19.394104,0.16840026,0.9228866,0.5064509,18,2018-07-09,2019-01-29,0.0,-8.210182,-8.210182,0.51194036
23281,-44.10472087687796,-20.140982716233985,19284.5,1881.5,677,1661,92.36231,0.11126843,0.9990233,0.51888466,19,2018-07-09,2019-01-29,0.0,43.303997,43.303997,0.51996076
23282,-44.10817814084557,-20.14019541821819,19380.5,1881.5,677,1757,23.505861,0.109618135,0.9581591,0.5926707,25,2018-07-09,2019-01-29,0.0,26.839323,26.839323,0.5806435
23283,-44.1113137988627,-20.139408120202397,19478.5,1881.5,677,1855,39.10762,0.17595518,0.9063716,0.5412666,19,2018-07-09,2019-01-29,0.0,13.856271,13.856271,0.5105952
23284,-44.111410280647846,-20.139408120202397,19481.5,1881.5,677,1858,82.915764,0.14317691,0.94466925,0.48985046,16,2018-07-09,2019-01-29,0.0,45.17647,45.17647,0.47378525
23285,-44.11498010669812,-20.138489605850637,19598.5,1881.5,677,1975,16.99156,0.13402882,0.98776895,0.64096653,25,2018-07-09,2019-01-29,0.0,3.3857794,3.3857794,0.6285721
23286,-44.12221624058381,-20.136783793483083,19842.5,1881.5,677,2219,54.309772,0.099440284,0.945622,0.7793963,28,2018-07-09,2019-01-29,0.0,19.914877,19.914877,0.7835584
23287,-44.12271472980704,-20.136652577147117,19859.5,1881.5,677,2236,35.706608,0.054167088,0.9660091,0.8102417,28,2018-07-09,2019-01-29,0.0,14.166559,14.166559,0.78840715
23288,-44.12776394322951,-20.135471630123426,20013.5,1881.5,677,2390,36.79363,0.15395956,1.0004281,0.41600236,17,2018-07-09,2019-01-29,0.0,13.900646,13.900646,0.43441623
23289,-44.12787650531217,-20.135471630123426,20016.5,1881.5,677,2393,14.68263,0.14120443,0.94662905,0.514978,21,2018-07-09,2019-01-29,0.0,-1.1959294,-1.1959294,0.53059876
23290,-44.13131768898226,-20.134553115771666,20129.5,1881.5,677,2506,-61.34512,0.12796968,0.97719216,0.5282463,20,2018-07-09,2019-01-29,0.0,-43.227097,-43.227097,0.5247927
23291,-44.14032265559556,-20.132453654396215,20450.5,1881.5,677,2827,-2.955561,0.0893652,1.046827,0.5131877,18,2018-07-09,2019-01-29,0.0,1.2091544,1.2091544,0.47090083
23292,-44.143506554505265,-20.13166635638042,20545.5,1881.5,677,2922,-22.92618,0.09556915,0.9557912,0.52780056,17,2018-07-09,2019-01-29,0.0,-17.113226,-17.113226,0.48445722
23293,-44.143763839265645,-20.131535140044456,20554.5,1881.5,677,2931,-13.601996,0.08986944,0.90155095,0.519019,24,2018-07-09,2019-01-29,0.0,-4.7724214,-4.7724214,0.5147263
23294,-44.14672261401002,-20.130879058364627,20660.5,1881.5,677,3037,-11.367521,0.11164606,0.9182937,0.5499741,21,2018-07-09,2019-01-29,0.0,-4.6347547,-4.6347547,0.52535933
23295,-44.15157886386219,-20.129698111340936,20810.5,1881.5,677,3187,-30.19403,0.10705825,0.92358947,0.6222816,22,2018-07-09,2019-01-29,0.0,-16.783798,-16.783798,0.5618337
23296,-44.15595270478865,-20.12864838065321,20951.5,1881.5,677,3328,-11.896527,0.093976654,0.926229,0.4137259,15,2018-07-09,2019-01-29,0.0,-5.1819534,-5.1819534,0.37745315
23297,-44.157206967995506,-20.12838594798128,20986.5,1881.5,677,3363,57.3561,0.041911278,1.0519638,0.94139445,28,2018-07-09,2019-01-29,0.0,20.417757,20.417757,0.90623266
23298,-44.15807530406179,-20.128123515309348,21009.5,1881.5,677,3386,-34.86519,0.11602483,0.96932113,0.6049966,21,2018-07-09,2019-01-29,0.0,-24.73353,-24.73353,0.57364464
23299,-44.16026222452502,-20.127598649965485,21083.5,1881.5,677,3460,49.713596,0.021459993,1.0500729,1.0,28,2018-07-09,2019-01-29,0.0,13.635657,13.635657,0.9634057
23300,-44.16029438512007,-20.127598649965485,21084.5,1881.5,677,3461,51.20128,0.025900383,0.9820141,1.0,28,2018-07-09,2019-01-29,0.0,14.211717,14.211717,0.96167475
23301,-44.160326545715115,-20.127598649965485,21085.5,1881.5,677,3462,52.79171,0.041456107,0.9202838,1.0,27,2018-07-09,2019-01-29,0.0,15.075271,15.075271,0.940782
23302,-44.162256181417966,-20.127073784621622,21142.5,1881.5,677,3519,-43.287067,0.09064792,0.91518795,0.6450219,18,2018-07-09,2019-01-29,0.0,-30.273794,-30.273794,0.533029
23303,-44.1644431018812,-20.12654891927776,21204.5,1881.5,677,3581,76.94431,0.15384868,1.0178405,0.58906716,21,2018-07-09,2019-01-29,0.0,28.460226,28.460226,0.56926787
23304,-44.07021255839198,-20.149511778071755,18121.5,1882.5,678,498,3.107818,0.16051939,0.93237334,0.4955935,19,2018-07-09,2019-01-29,0.0,-22.186245,-22.186245,0.516969
23305,-44.07217435468988,-20.148986912727892,18192.5,1882.5,678,569,-54.365883,0.1873223,0.9917248,0.4390107,16,2018-07-09,2019-01-29,0.0,-40.432716,-40.432716,0.43861333
23306,,,18429.5,1882.5,678,806,-21.672686,0.13111202,0.9119739,0.463424,18,2018-07-09,2019-01-29,0.0,-15.905917,-15.905917,0.46164832
23307,-44.098224436678365,-20.14268852860154,19063.5,1882.5,678,1440,-28.019152,0.20551686,0.9126292,0.48306894,21,2018-07-09,2019-01-29,0.0,-9.9397,-9.9397,0.50486815
23308,-44.099253575719885,-20.142426095929608,19093.5,1882.5,678,1470,-0.21733059,0.12908463,1.0787641,0.4835044,16,2018-07-09,2019-01-29,0.0,-0.5710733,-0.5710733,0.46959943
23309,-44.11382232527641,-20.1390144711945,19553.5,1882.5,678,1930,-0.44544247,0.15653658,0.9480901,0.48908988,16,2018-07-09,2019-01-29,0.0,7.8915052,7.8915052,0.4342998
23310,,,20986.5,1882.5,678,3363,74.47518,0.01382732,1.7252885,1.0,28,2018-07-09,2019-01-29,0.0,28.744644,28.744644,1.0
23311,,,20987.5,1882.5,678,3364,73.592155,0.02772202,0.97159725,1.0,28,2018-07-09,2019-01-29,0.0,28.411074,28.411074,0.99227184
23312,-44.16048734869035,-20.12772986630145,21089.5,1882.5,678,3466,36.00379,0.077191666,1.2160686,0.8077672,28,2018-07-09,2019-01-29,0.0,5.610999,5.610999,0.8007596
23313,-44.17582795252802,-20.123924592558446,21609.5,1882.5,678,3986,3.5826588,0.07394745,0.91795504,0.74886477,23,2018-07-09,2019-01-29,0.0,-2.2764523,-2.2764523,0.64370346
23314,-44.176889252164585,-20.123662159886514,21638.5,1882.5,678,4015,83.56134,0.19123703,0.9435442,0.41479433,15,2018-07-09,2019-01-29,0.0,47.495945,47.495945,0.4427
23315,,,17968.5,1883.5,679,345,16.215067,0.15403725,1.0269517,0.5936216,23,2018-07-09,2019-01-29,0.0,14.371762,14.371762,0.57039654
23316,-44.08381649009708,-20.14636258600858,18583.5,1883.5,679,960,15.734842,0.068133384,0.95938313,0.45088458,17,2018-07-09,2019-01-29,0.0,14.3659315,14.3659315,0.4307368
23317,-44.09891588947188,-20.14268852860154,19081.5,1883.5,679,1458,-18.483183,0.08072335,0.93839055,0.5195912,16,2018-07-09,2019-01-29,0.0,-8.123421,-8.123421,0.46555224
23318,-44.11819616620287,-20.13809595684274,19703.5,1883.5,679,2080,-30.21051,0.050975557,0.97651446,0.6518558,25,2018-07-09,2019-01-29,0.0,-13.654958,-13.654958,0.6420547
23319,-44.12453180342723,-20.13652136081115,19912.5,1883.5,679,2289,-29.478579,0.19432348,1.0229092,0.40555796,15,2018-07-09,2019-01-29,0.0,-29.374428,-29.374428,0.40831676
23320,-44.1275548993617,-20.135734062795358,20009.5,1883.5,679,2386,19.764685,0.07550956,1.0512011,0.8289942,28,2018-07-09,2019-01-29,0.0,7.3203225,7.3203225,0.8137252
23321,-44.13376189420587,-20.134290683099735,20213.5,1883.5,679,2590,-49.861065,0.09214502,0.94736713,0.44135627,19,2018-07-09,2019-01-29,0.0,-32.236732,-32.236732,0.4558765
23322,-44.14045129797575,-20.132716087068147,20452.5,1883.5,679,2829,-104.4356,0.090533204,0.9295696,0.44146734,17,2018-07-09,2019-01-29,0.0,-63.177788,-63.177788,0.4062554
23323,-44.157239128590554,-20.12864838065321,20984.5,1883.5,679,3361,23.126055,0.03698603,0.9318038,0.6552992,20,2018-07-09,2019-01-29,0.0,3.8804386,3.8804386,0.5748677
23324,-44.1572712891856,-20.128517164317245,20986.5,1883.5,679,3363,32.5098,0.099609956,1.0419517,0.6970699,25,2018-07-09,2019-01-29,0.0,2.790289,2.790289,0.68336505
23325,-44.16170945130216,-20.12746743362952,21126.5,1883.5,679,3503,220.25829,0.13089123,0.91462433,0.61626625,23,2018-07-09,2019-01-29,0.0,113.03634,113.03634,0.6011802
23326,-44.16230442231054,-20.127336217293553,21142.5,1883.5,679,3519,24.810198,0.14553726,1.1030662,0.6839344,22,2018-07-09,2019-01-29,0.0,16.581985,16.581985,0.6172405
23327,-44.16646921936919,-20.126286486605828,21283.5,1883.5,679,3660,22.661648,0.09135686,0.95669913,0.5088297,18,2018-07-09,2019-01-29,0.0,17.182096,17.182096,0.48431173
23328,-44.17023200898975,-20.125499188590034,21404.5,1883.5,679,3781,60.033905,0.097056575,0.9302828,0.5832952,18,2018-07-09,2019-01-29,0.0,28.127062,28.127062,0.5320474
23329,-44.1734480684945,-20.12471189057424,21525.5,1883.5,679,3902,-27.136415,0.16014017,0.9855711,0.438757,17,2018-07-09,2019-01-29,0.0,-24.213188,-24.213188,0.46687272
23330,-44.17713045662744,-20.12379337622248,21643.5,1883.5,679,4020,-2.19061,0.14133327,0.90031606,0.6210228,24,2018-07-09,2019-01-29,0.0,-3.435628,-3.435628,0.60356313
23331,-44.17833647894172,-20.12353094355055,21681.5,1883.5,679,4058,13.902942,0.12736726,0.90021914,0.5578572,22,2018-07-09,2019-01-29,0.0,4.717266,4.717266,0.5131458
23332,,,17942.5,1884.5,680,319,5.035803,0.079392046,0.9158553,0.55490524,21,2018-07-09,2019-01-29,0.0,-2.3454869,-2.3454869,0.53870195
23333,,,17945.5,1884.5,680,322,-30.269474,0.11711599,0.9420697,0.4059406,15,2018-07-09,2019-01-29,0.0,-17.530787,-17.530787,0.3803182
23334,-44.06583871746552,-20.150823941431412,17957.5,1884.5,680,334,20.234463,0.0903882,0.9979335,0.53164184,21,2018-07-09,2019-01-29,0.0,-5.0093293,-5.0093293,0.51945746
23335,,,18063.5,1884.5,680,440,-27.505701,0.076478414,1.0384406,0.64580894,22,2018-07-09,2019-01-29,0.0,-17.465006,-17.465006,0.62239313
23336,-44.07236731826016,-20.149249345399824,18197.5,1884.5,680,574,-44.072712,0.13942645,0.9128337,0.4354941,17,2018-07-09,2019-01-29,0.0,-14.1059065,-14.1059065,0.39316335
23337,-44.07268892421064,-20.149118129063858,18209.5,1884.5,680,586,-87.68145,0.113411546,0.9747418,0.48319435,21,2018-07-09,2019-01-29,0.0,-41.11933,-41.11933,0.49075383
23338,-44.07278540599578,-20.149118129063858,18212.5,1884.5,680,589,-11.244295,0.09145997,1.1168964,0.70828855,24,2018-07-09,2019-01-29,0.0,-6.0040016,-6.0040016,0.6704374
23339,-44.07580850193025,-20.14846204738403,18316.5,1884.5,680,693,-3.6891654,0.08793091,1.1017915,0.479612,19,2018-07-09,2019-01-29,0.0,-9.871529,-9.871529,0.4884662
23340,-44.0767250788891,-20.148199614712098,18344.5,1884.5,680,721,-2.7394974,0.1502706,0.9453708,0.5358418,21,2018-07-09,2019-01-29,0.0,5.1480856,5.1480856,0.51009184
23341,-44.077127086327195,-20.148068398376132,18357.5,1884.5,680,734,-4.3593373,0.111758575,0.9213439,0.6125543,21,2018-07-09,2019-01-29,0.0,-11.261728,-11.261728,0.5831691
23342,-44.077898940608335,-20.147937182040167,18382.5,1884.5,680,759,-54.338604,0.13126282,0.9235638,0.6549856,24,2018-07-09,2019-01-29,0.0,-38.6112,-38.6112,0.6527917
