point_id,longitude,latitude,velocity_mm_yr,dem_error_m,gamma,rmse_rad,amplitude_dispersion_index,mean_amplitude,valid_pair_count,2018-01-10,2018-01-22,2018-02-03,2018-02-15,2018-02-27,2018-03-11,2018-03-23,2018-04-04,2018-04-16,2018-04-28,2018-05-10,2018-05-22,2018-06-03,2018-06-15,2018-06-27,2018-07-09,2018-07-21,2018-08-02,2018-08-14,2018-08-26,2018-09-07,2018-09-19,2018-10-01,2018-10-13,2018-10-25,2018-11-06,2018-11-18,2018-11-30,2018-12-12,2018-12-24,2019-01-05,2019-01-17,2019-01-29
462,-44.1492786188907,-20.083772393752945,-62.0,36.0,0.9009371,0.45448023,0.21690197,0.00015435196,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9601958e-15,9.440775,7.1832237,6.1201696,2.5763373,3.207525,3.8387127,4.4699006,5.101088,5.732276,6.3634634,6.9946513,7.6258388,8.257027,14.75833,12.775842,5.534991
468,-44.16768439081922,-20.071831707180067,-58.0,40.0,0.99912137,0.041926306,0.1979922,0.00025140448,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.800979e-16,8.448052,7.101193,4.927308,6.291949,7.656589,9.02123,10.38587,11.75051,13.115151,14.479792,14.410076,14.230816,9.869745,11.658012,9.461726,5.0614457
469,-44.156615185323744,-20.07235657252393,-62.0,40.0,0.9884701,0.15216252,0.21888806,0.00014295946,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.311396,9.432449,7.6607213,8.773937,9.887154,11.000369,12.113585,13.226801,14.340017,15.453234,15.829488,16.029776,10.454031,12.841546,9.996485,5.174189
475,-44.16150622961244,-20.06684548641337,-60.0,40.0,0.9333956,0.37320685,0.20200405,0.00019318266,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.800979e-16,7.9205236,8.629596,5.855093,1.6692946,4.908377,8.14746,11.386542,14.625626,13.915562,13.205499,14.582521,12.477161,5.884587,11.795892,9.333588,5.3289294
480,-44.09573455509864,-20.10437335849956,-30.0,-28.0,0.97603565,0.21994607,0.22386426,0.00023246644,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.800979e-16,6.649034,5.08977,4.352131,4.5051217,4.455536,5.096094,4.89653,0.85827994,0.85827994,0.85827994,0.85827994,0.85827994,0.85827994,0.85827994,0.85827994,0.85827994
489,-44.15378352810397,-20.0854782061205,-60.0,36.0,0.98614484,0.16707681,0.22113495,0.00015665224,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.800979e-16,8.475059,7.4984255,5.2126365,6.367235,7.5218344,8.676434,9.831033,10.985631,12.14023,13.294829,13.481405,12.995196,10.836616,9.587175,6.1965604,3.4078577
498,-44.16202107637967,-20.07760522596256,-60.0,40.0,0.9739393,0.22963941,0.22176117,0.00018630472,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.9203916e-15,9.948443,7.727413,6.5381355,8.012448,9.48676,10.961073,12.435386,13.909698,15.38401,16.858322,15.993299,16.03555,10.954169,14.410514,10.352533,5.8893046
515,-44.177981326163845,-20.065533323053717,-62.0,40.0,0.99098617,0.13457483,0.22828959,0.00014239682,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.435009,9.45466,6.4702497,7.6487474,8.827245,10.005743,11.184241,12.362739,13.541237,14.719734,15.20203,14.742058,10.667591,11.935794,9.58838,4.6284966
517,-44.16137751792064,-20.071044409164276,-58.0,40.0,0.9873319,0.16011351,0.20574138,0.000113239825,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9601958e-15,9.839971,7.5508842,5.2180986,6.571673,7.9252467,9.278821,10.632396,11.98597,13.339544,14.693118,14.132026,14.377957,11.063564,11.535284,9.683191,5.6924105
518,-44.16202107637967,-20.07760522596256,-60.0,36.0,0.9819957,0.19045453,0.2204059,0.00024409748,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.881187,7.8851094,7.1704454,7.6590967,8.147748,8.636399,9.125051,9.613701,10.102352,10.591003,11.079655,11.568306,12.056957,14.317298,10.816552,6.094607
520,-44.14992217734974,-20.08692158581612,-60.0,32.0,0.9329311,0.37142602,0.22161011,0.00016959709,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.800979e-16,8.803095,6.8495884,5.1094513,6.4247847,7.740118,9.055451,10.370785,11.686119,13.001452,14.316786,14.665275,15.013763,12.683894,11.165494,10.873489,9.814184
533,-44.093546456337904,-20.09361361895037,-54.0,-36.0,0.92416435,0.39691073,0.22529994,0.00012681105,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.863872,9.910674,9.436114,7.972748,8.63695,7.0202622,8.669843,4.136246,6.086869,8.037491,9.988113,11.938736,13.8893585,15.83998,17.790604,15.124068
538,-44.15468450994663,-20.07904860565818,-60.0,40.0,0.9603823,0.28433818,0.2098461,7.573011e-05,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.2426887,5.0618854,2.904384,3.9532373,5.0020905,6.050944,7.0997972,8.14865,9.197504,10.246357,9.713705,10.276229,5.127971,5.8983855,4.5085464,0.3919002
547,-44.1509518708842,-20.07432481756341,-62.0,40.0,0.90768754,0.43956012,0.21304497,0.00048326713,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.770573,9.455448,6.9835324,9.248618,11.513704,13.7787895,16.043875,16.005957,15.96804,15.930122,15.977052,16.023981,8.182514,9.582238,10.981962,4.1282525
551,-44.09431872648875,-20.09361361895037,-60.0,-40.0,0.9269395,0.38688326,0.22368047,8.363042e-05,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.128333,7.870345,6.2190485,5.577973,7.6539187,10.162002,7.018724,8.006304,8.993883,9.9814625,10.969043,11.956622,12.944201,13.931781,12.78329,10.929328
573,-44.09715038370853,-20.10437335849956,-26.0,-40.0,0.981993,0.19041304,0.21994461,0.00020242653,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.9004895e-16,4.0886035,1.8925669,2.7082806,2.8654819,5.116483,6.466738,6.436271,0.40701962,1.3827553,2.358491,-0.68992984,-0.7784838,-0.8670378,-0.8670378,-0.8670378,-0.8670378
591,-44.09637811355768,-20.10476700750745,-28.0,-28.0,0.88030064,0.50150853,0.24380408,0.00016093155,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.6239777,3.324815,7.3400574,6.529212,5.508792,5.6109576,7.32516,8.225852,3.072336,2.2371862,2.850799,1.4374307,1.4374307,1.4374307,1.4374307,1.4374307
595,-44.09277418618706,-20.09308875360651,-60.0,-36.0,0.9506957,0.31798822,0.22435091,0.00015162292,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9601958e-15,10.627892,7.402742,5.252091,5.0805783,4.238958,4.696861,4.367889,5.425074,6.4822593,7.539445,8.59663,9.653815,10.711,11.768186,10.558844,8.932393
597,-44.094704861564175,-20.09361361895037,-56.0,-40.0,0.9236856,0.39662957,0.221461,0.00016114896,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.598702,8.665273,7.0359607,6.93382,6.981813,8.871609,7.141,8.350484,9.559968,10.769452,11.978937,13.188421,14.397905,15.607389,13.578323,11.470717
617,-44.095348420023214,-20.095581863989857,-28.0,-12.0,0.91071886,0.43331236,0.20454994,0.00030632524,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.774465,-11.495452,-10.846721,-13.143617,-9.1911955,-11.436094,-12.554453,-10.204361,-15.259195,-15.665945,-16.072695,-16.479445,-15.756258,-15.756258,-15.756258,-15.756258
